"ID предупреждения";"Текст предупреждения"
cannot_get_last_startup_time;"Не удалось получить время последнего старта устройства"
Идентификатор;"Тип прохода";"Временная метка"
21231339;"Вход";"2024-12-15 13:29:38"
21231340;"Выход";"2024-12-15 13:29:57"
21231341;"Выход";"2024-12-15 13:29:58"
21231342;"Вход";"2024-12-15 13:29:57"
21231343;"Выход";"2024-12-15 13:30:00"
21231347;"Выход";"2024-12-15 13:30:01"
21231349;"Вход";"2024-12-15 13:29:59"
21231350;"Вход";"2024-12-15 13:30:31"
21231351;"Вход";"2024-12-15 13:30:31"
21231352;"Вход";"2024-12-15 13:30:31"
21231353;"Вход";"2024-12-15 13:30:33"
21231354;"Вход";"2024-12-15 13:30:55"
21231355;"Вход";"2024-12-15 13:30:55"
21231356;"Выход";"2024-12-15 13:31:20"
21231357;"Выход";"2024-12-15 13:31:05"
21231358;"Вход";"2024-12-15 13:31:21"
21231359;"Вход";"2024-12-15 13:31:22"
21231360;"Вход";"2024-12-15 13:31:22"
21231361;"Вход";"2024-12-15 13:31:23"
21231362;"Вход";"2024-12-15 13:31:45"
21231363;"Вход";"2024-12-15 13:31:46"
21231364;"Выход";"2024-12-15 13:31:56"
21231365;"Выход";"2024-12-15 13:31:58"
21231368;"Вход";"2024-12-15 13:32:05"
21231369;"Вход";"2024-12-15 13:32:05"
21231370;"Вход";"2024-12-15 13:32:06"
21231371;"Вход";"2024-12-15 13:32:06"
21231372;"Вход";"2024-12-15 13:32:07"
21231373;"Выход";"2024-12-15 13:32:14"
21231374;"Выход";"2024-12-15 13:32:15"
21231377;"Выход";"2024-12-15 13:32:17"
21231378;"Выход";"2024-12-15 13:32:15"
21231379;"Выход";"2024-12-15 13:32:17"
21231380;"Выход";"2024-12-15 13:32:18"
21231381;"Выход";"2024-12-15 13:32:36"
21231382;"Выход";"2024-12-15 13:32:38"
21231383;"Вход";"2024-12-15 13:32:39"
21231384;"Выход";"2024-12-15 13:32:42"
21231385;"Выход";"2024-12-15 13:32:43"
21231386;"Вход";"2024-12-15 13:32:49"
21231387;"Вход";"2024-12-15 13:32:50"
21231388;"Вход";"2024-12-15 13:32:52"
21231389;"Выход";"2024-12-15 13:33:00"
21231390;"Выход";"2024-12-15 13:32:53"
21231391;"Вход";"2024-12-15 13:32:55"
21231392;"Выход";"2024-12-15 13:33:00"
21231393;"Выход";"2024-12-15 13:33:06"
21231394;"Выход";"2024-12-15 13:33:20"
21231395;"Выход";"2024-12-15 13:33:07"
21231396;"Выход";"2024-12-15 13:33:23"
21231397;"Выход";"2024-12-15 13:33:36"
21231398;"Выход";"2024-12-15 13:33:49"
21231399;"Выход";"2024-12-15 13:33:49"
21231400;"Выход";"2024-12-15 13:33:52"
21231401;"Выход";"2024-12-15 13:33:52"
21231402;"Выход";"2024-12-15 13:33:52"
21231403;"Выход";"2024-12-15 13:33:53"
21231404;"Выход";"2024-12-15 13:33:54"
21231405;"Выход";"2024-12-15 13:33:54"
21231406;"Выход";"2024-12-15 13:33:57"
21231407;"Вход";"2024-12-15 13:33:59"
21231408;"Выход";"2024-12-15 13:34:01"
21231409;"Выход";"2024-12-15 13:34:02"
21231412;"Выход";"2024-12-15 13:34:03"
21231415;"Выход";"2024-12-15 13:34:09"
21231418;"Выход";"2024-12-15 13:34:10"
21231419;"Вход";"2024-12-15 13:34:18"
21231420;"Вход";"2024-12-15 13:34:18"
21231421;"Выход";"2024-12-15 13:34:21"
21231422;"Выход";"2024-12-15 13:34:21"
21231423;"Выход";"2024-12-15 13:34:38"
21231424;"Вход";"2024-12-15 13:34:38"
21231425;"Вход";"2024-12-15 13:34:38"
21231426;"Вход";"2024-12-15 13:34:38"
21231427;"Выход";"2024-12-15 13:34:44"
21231428;"Выход";"2024-12-15 13:34:43"
21231429;"Выход";"2024-12-15 13:34:47"
21231430;"Выход";"2024-12-15 13:34:47"
21231431;"Выход";"2024-12-15 13:34:50"
21231434;"Выход";"2024-12-15 13:34:51"
21231435;"Выход";"2024-12-15 13:35:05"
21231436;"Выход";"2024-12-15 13:34:53"
21231437;"Вход";"2024-12-15 13:34:53"
21231438;"Вход";"2024-12-15 13:34:54"
21231439;"Вход";"2024-12-15 13:35:07"
21231440;"Выход";"2024-12-15 13:35:27"
21231441;"Выход";"2024-12-15 13:35:30"
21231442;"Выход";"2024-12-15 13:35:28"
21231443;"Выход";"2024-12-15 13:35:48"
21231444;"Вход";"2024-12-15 13:35:48"
21231447;"Выход";"2024-12-15 13:35:54"
21231448;"Вход";"2024-12-15 13:35:53"
21231449;"Вход";"2024-12-15 13:36:00"
21231450;"Вход";"2024-12-15 13:36:01"
21231451;"Вход";"2024-12-15 13:36:02"
21231452;"Вход";"2024-12-15 13:36:13"
21231453;"Выход";"2024-12-15 13:36:15"
21231454;"Вход";"2024-12-15 13:36:15"
21231455;"Вход";"2024-12-15 13:36:15"
21231456;"Вход";"2024-12-15 13:36:19"
21231457;"Вход";"2024-12-15 13:36:22"
21231458;"Вход";"2024-12-15 13:36:25"
21231459;"Вход";"2024-12-15 13:36:24"
21231460;"Вход";"2024-12-15 13:36:39"
21231461;"Вход";"2024-12-15 13:36:53"
21231462;"Вход";"2024-12-15 13:36:54"
21231463;"Выход";"2024-12-15 13:37:01"
21231464;"Выход";"2024-12-15 13:37:27"
21231467;"Выход";"2024-12-15 13:37:29"
21231468;"Выход";"2024-12-15 13:37:43"
21231469;"Выход";"2024-12-15 13:37:39"
21231470;"Вход";"2024-12-15 13:37:44"
21231471;"Вход";"2024-12-15 13:37:45"
21231472;"Вход";"2024-12-15 13:37:49"
21231473;"Вход";"2024-12-15 13:37:49"
21231474;"Вход";"2024-12-15 13:37:53"
21231475;"Вход";"2024-12-15 13:37:53"
21231476;"Вход";"2024-12-15 13:37:54"
21231477;"Вход";"2024-12-15 13:37:58"
21231478;"Вход";"2024-12-15 13:37:58"
21231479;"Вход";"2024-12-15 13:38:03"
21231480;"Вход";"2024-12-15 13:38:04"
21231481;"Вход";"2024-12-15 13:38:25"
21231482;"Вход";"2024-12-15 13:38:26"
21231483;"Вход";"2024-12-15 13:38:29"
21231484;"Вход";"2024-12-15 13:38:30"
21231485;"Вход";"2024-12-15 13:38:35"
21231486;"Вход";"2024-12-15 13:38:34"
21231487;"Выход";"2024-12-15 13:38:34"
21231488;"Выход";"2024-12-15 13:38:35"
21231489;"Вход";"2024-12-15 13:38:36"
21231490;"Вход";"2024-12-15 13:38:37"
21231491;"Вход";"2024-12-15 13:38:48"
21231492;"Вход";"2024-12-15 13:38:48"
21231493;"Вход";"2024-12-15 13:38:51"
21231494;"Выход";"2024-12-15 13:39:08"
21231495;"Выход";"2024-12-15 13:39:35"
21231498;"Вход";"2024-12-15 13:39:37"
21231499;"Выход";"2024-12-15 13:39:45"
21231500;"Выход";"2024-12-15 13:39:45"
21231501;"Выход";"2024-12-15 13:39:48"
21231502;"Вход";"2024-12-15 13:40:03"
21231505;"Вход";"2024-12-15 13:40:03"
21231506;"Вход";"2024-12-15 13:40:03"
21231507;"Вход";"2024-12-15 13:40:46"
21231508;"Выход";"2024-12-15 13:40:47"
21231509;"Выход";"2024-12-15 13:41:15"
21231510;"Выход";"2024-12-15 13:40:58"
21231511;"Выход";"2024-12-15 13:40:58"
21231512;"Выход";"2024-12-15 13:41:22"
21231513;"Выход";"2024-12-15 13:41:28"
21231514;"Вход";"2024-12-15 13:41:30"
21231515;"Вход";"2024-12-15 13:41:31"
21231516;"Выход";"2024-12-15 13:41:41"
21231517;"Выход";"2024-12-15 13:41:42"
21231518;"Выход";"2024-12-15 13:41:41"
21231519;"Выход";"2024-12-15 13:41:44"
21231520;"Вход";"2024-12-15 13:41:46"
21231521;"Вход";"2024-12-15 13:41:45"
21231522;"Выход";"2024-12-15 13:42:12"
21231523;"Выход";"2024-12-15 13:42:01"
21231524;"Выход";"2024-12-15 13:42:01"
21231525;"Вход";"2024-12-15 13:42:07"
21231526;"Выход";"2024-12-15 13:42:14"
21231527;"Выход";"2024-12-15 13:42:13"
21231528;"Выход";"2024-12-15 13:42:44"
21231529;"Выход";"2024-12-15 13:42:17"
21231530;"Вход";"2024-12-15 13:43:03"
21231531;"Вход";"2024-12-15 13:43:05"
21231532;"Вход";"2024-12-15 13:43:08"
21231533;"Вход";"2024-12-15 13:43:15"
21231534;"Вход";"2024-12-15 13:43:15"
21231535;"Вход";"2024-12-15 13:43:16"
21231536;"Вход";"2024-12-15 13:43:18"
21231537;"Выход";"2024-12-15 13:43:19"
21231538;"Вход";"2024-12-15 13:43:18"
21231539;"Вход";"2024-12-15 13:43:19"
21231540;"Выход";"2024-12-15 13:43:19"
21231541;"Вход";"2024-12-15 13:43:20"
21231542;"Вход";"2024-12-15 13:43:22"
21231543;"Вход";"2024-12-15 13:43:24"
21231546;"Вход";"2024-12-15 13:43:25"
21231547;"Вход";"2024-12-15 13:43:48"
21231548;"Вход";"2024-12-15 13:44:15"
21231549;"Вход";"2024-12-15 13:44:19"
21231550;"Выход";"2024-12-15 13:44:27"
21231551;"Вход";"2024-12-15 13:44:36"
21231552;"Вход";"2024-12-15 13:44:35"
21231553;"Вход";"2024-12-15 13:44:35"
21231554;"Вход";"2024-12-15 13:44:38"
21231555;"Вход";"2024-12-15 13:44:38"
21231556;"Вход";"2024-12-15 13:44:38"
21231557;"Вход";"2024-12-15 13:44:39"
21231558;"Выход";"2024-12-15 13:44:39"
21231559;"Вход";"2024-12-15 13:44:40"
21231560;"Выход";"2024-12-15 13:44:39"
21231561;"Выход";"2024-12-15 13:44:45"
21231562;"Вход";"2024-12-15 13:44:42"
21231563;"Выход";"2024-12-15 13:44:57"
21231564;"Выход";"2024-12-15 13:44:46"
21231565;"Выход";"2024-12-15 13:44:46"
21231566;"Выход";"2024-12-15 13:44:57"
21231567;"Выход";"2024-12-15 13:45:08"
21231569;"Выход";"2024-12-15 13:44:58"
21231573;"Выход";"2024-12-15 13:44:58"
21231574;"Выход";"2024-12-15 13:45:00"
21231575;"Вход";"2024-12-15 13:45:00"
21231576;"Выход";"2024-12-15 13:45:01"
21231577;"Выход";"2024-12-15 13:45:06"
21231578;"Выход";"2024-12-15 13:45:07"
21231579;"Выход";"2024-12-15 13:45:12"
21231582;"Вход";"2024-12-15 13:45:23"
21231585;"Выход";"2024-12-15 13:45:51"
21231586;"Выход";"2024-12-15 13:45:31"
21231587;"Вход";"2024-12-15 13:45:50"
21231588;"Вход";"2024-12-15 13:45:52"
21231589;"Выход";"2024-12-15 13:46:13"
21231590;"Выход";"2024-12-15 13:46:17"
21231591;"Выход";"2024-12-15 13:46:24"
21231592;"Выход";"2024-12-15 13:46:22"
21231593;"Выход";"2024-12-15 13:46:24"
21231594;"Выход";"2024-12-15 13:46:25"
21231595;"Выход";"2024-12-15 13:46:24"
21231596;"Выход";"2024-12-15 13:46:25"
21231597;"Вход";"2024-12-15 13:46:42"
21231598;"Выход";"2024-12-15 13:46:47"
21231599;"Выход";"2024-12-15 13:46:48"
21231600;"Вход";"2024-12-15 13:46:57"
21231601;"Вход";"2024-12-15 13:46:57"
21231602;"Выход";"2024-12-15 13:47:17"
21231603;"Выход";"2024-12-15 13:47:13"
21231604;"Выход";"2024-12-15 13:47:23"
21231605;"Выход";"2024-12-15 13:47:18"
21231606;"Выход";"2024-12-15 13:47:27"
21231607;"Выход";"2024-12-15 13:47:25"
21231608;"Вход";"2024-12-15 13:47:27"
21231609;"Вход";"2024-12-15 13:47:47"
21231610;"Вход";"2024-12-15 13:48:16"
21231611;"Вход";"2024-12-15 13:48:17"
21231612;"Вход";"2024-12-15 13:48:22"
21231613;"Вход";"2024-12-15 13:48:21"
21231614;"Вход";"2024-12-15 13:48:27"
21231615;"Вход";"2024-12-15 13:48:28"
21231616;"Вход";"2024-12-15 13:48:40"
21231617;"Выход";"2024-12-15 13:48:47"
21231618;"Вход";"2024-12-15 13:48:48"
21231619;"Выход";"2024-12-15 13:49:00"
21231620;"Вход";"2024-12-15 13:49:01"
21231621;"Вход";"2024-12-15 13:49:02"
21231622;"Вход";"2024-12-15 13:49:03"
21231623;"Вход";"2024-12-15 13:49:04"
21231624;"Выход";"2024-12-15 13:49:12"
21231625;"Выход";"2024-12-15 13:49:14"
21231626;"Выход";"2024-12-15 13:49:12"
21231627;"Выход";"2024-12-15 13:49:15"
21231628;"Выход";"2024-12-15 13:49:14"
21231629;"Выход";"2024-12-15 13:49:14"
21231630;"Выход";"2024-12-15 13:49:17"
21231631;"Выход";"2024-12-15 13:49:16"
21231632;"Выход";"2024-12-15 13:49:16"
21231633;"Выход";"2024-12-15 13:49:19"
21231634;"Выход";"2024-12-15 13:49:20"
21231635;"Выход";"2024-12-15 13:49:19"
21231636;"Выход";"2024-12-15 13:49:23"
21231637;"Выход";"2024-12-15 13:49:19"
21231638;"Выход";"2024-12-15 13:49:22"
21231639;"Выход";"2024-12-15 13:49:22"
21231640;"Выход";"2024-12-15 13:49:25"
21231641;"Выход";"2024-12-15 13:49:33"
21231642;"Выход";"2024-12-15 13:49:33"
21231643;"Выход";"2024-12-15 13:49:34"
21231644;"Выход";"2024-12-15 13:49:40"
21231645;"Выход";"2024-12-15 13:49:38"
21231646;"Выход";"2024-12-15 13:49:41"
21231647;"Выход";"2024-12-15 13:49:43"
21231648;"Вход";"2024-12-15 13:49:42"
21231649;"Вход";"2024-12-15 13:49:44"
21231650;"Вход";"2024-12-15 13:49:48"
21231652;"Вход";"2024-12-15 13:49:49"
21231654;"Вход";"2024-12-15 13:49:49"
21231655;"Вход";"2024-12-15 13:49:57"
21231656;"Вход";"2024-12-15 13:49:59"
21231657;"Выход";"2024-12-15 13:50:08"
21231658;"Выход";"2024-12-15 13:50:16"
21231659;"Выход";"2024-12-15 13:50:38"
21231660;"Вход";"2024-12-15 13:50:32"
21231661;"Вход";"2024-12-15 13:50:32"
21231662;"Вход";"2024-12-15 13:50:38"
21231663;"Вход";"2024-12-15 13:50:39"
21231664;"Выход";"2024-12-15 13:50:41"
21231665;"Вход";"2024-12-15 13:50:40"
21231666;"Вход";"2024-12-15 13:50:41"
21231667;"Вход";"2024-12-15 13:50:42"
21231668;"Выход";"2024-12-15 13:50:44"
21231669;"Выход";"2024-12-15 13:50:43"
21231670;"Выход";"2024-12-15 13:50:46"
21231671;"Выход";"2024-12-15 13:50:52"
21231674;"Выход";"2024-12-15 13:50:48"
21231675;"Выход";"2024-12-15 13:50:48"
21231676;"Выход";"2024-12-15 13:50:49"
21231677;"Вход";"2024-12-15 13:50:51"
21231678;"Вход";"2024-12-15 13:50:51"
21231679;"Вход";"2024-12-15 13:50:57"
21231680;"Выход";"2024-12-15 13:51:02"
21231681;"Выход";"2024-12-15 13:51:05"
21231682;"Вход";"2024-12-15 13:51:10"
21231683;"Вход";"2024-12-15 13:51:10"
21231684;"Вход";"2024-12-15 13:51:28"
21231685;"Вход";"2024-12-15 13:51:28"
21231686;"Вход";"2024-12-15 13:51:51"
21231687;"Вход";"2024-12-15 13:51:51"
21231688;"Выход";"2024-12-15 13:51:51"
21231689;"Выход";"2024-12-15 13:51:53"
21231690;"Вход";"2024-12-15 13:51:51"
21231691;"Выход";"2024-12-15 13:52:07"
21231694;"Выход";"2024-12-15 13:52:10"
21231695;"Выход";"2024-12-15 13:52:18"
21231696;"Вход";"2024-12-15 13:52:21"
21231697;"Вход";"2024-12-15 13:52:22"
21231698;"Вход";"2024-12-15 13:52:23"
21231699;"Выход";"2024-12-15 13:52:25"
21231700;"Выход";"2024-12-15 13:52:25"
21231701;"Выход";"2024-12-15 13:52:48"
21231702;"Выход";"2024-12-15 13:52:25"
21231703;"Вход";"2024-12-15 13:52:33"
21231704;"Вход";"2024-12-15 13:52:33"
21231705;"Выход";"2024-12-15 13:52:58"
21231706;"Вход";"2024-12-15 13:52:56"
21231707;"Вход";"2024-12-15 13:52:56"
21231708;"Вход";"2024-12-15 13:52:57"
21231709;"Вход";"2024-12-15 13:52:59"
21231710;"Вход";"2024-12-15 13:53:01"
21231711;"Вход";"2024-12-15 13:53:02"
21231714;"Выход";"2024-12-15 13:53:12"
21231715;"Выход";"2024-12-15 13:53:24"
21231716;"Выход";"2024-12-15 13:53:24"
21231717;"Выход";"2024-12-15 13:53:24"
21231718;"Выход";"2024-12-15 13:53:24"
21231719;"Выход";"2024-12-15 13:53:24"
21231720;"Вход";"2024-12-15 13:53:28"
21231721;"Вход";"2024-12-15 13:53:30"
21231722;"Вход";"2024-12-15 13:53:30"
21231723;"Вход";"2024-12-15 13:54:04"
21231724;"Вход";"2024-12-15 13:54:05"
21231727;"Выход";"2024-12-15 13:54:08"
21231728;"Вход";"2024-12-15 13:54:07"
21231729;"Вход";"2024-12-15 13:54:08"
21231730;"Выход";"2024-12-15 13:54:12"
21231731;"Выход";"2024-12-15 13:54:12"
21231732;"Вход";"2024-12-15 13:54:16"
21231733;"Вход";"2024-12-15 13:54:16"
21231734;"Вход";"2024-12-15 13:54:17"
21231735;"Выход";"2024-12-15 13:54:48"
21231736;"Выход";"2024-12-15 13:54:46"
21231737;"Выход";"2024-12-15 13:54:55"
21231738;"Вход";"2024-12-15 13:55:04"
21231741;"Вход";"2024-12-15 13:55:06"
21231742;"Вход";"2024-12-15 13:55:05"
21231743;"Вход";"2024-12-15 13:55:08"
21231744;"Выход";"2024-12-15 13:55:10"
21231745;"Выход";"2024-12-15 13:55:16"
21231748;"Выход";"2024-12-15 13:55:17"
21231749;"Выход";"2024-12-15 13:55:22"
21231750;"Выход";"2024-12-15 13:55:20"
21231753;"Выход";"2024-12-15 13:55:27"
21231754;"Вход";"2024-12-15 13:55:28"
21231757;"Выход";"2024-12-15 13:55:52"
21231758;"Выход";"2024-12-15 13:55:34"
21231761;"Выход";"2024-12-15 13:55:50"
21231762;"Вход";"2024-12-15 13:55:52"
21231763;"Вход";"2024-12-15 13:55:52"
21231764;"Вход";"2024-12-15 13:55:54"
21231765;"Вход";"2024-12-15 13:55:55"
21231766;"Вход";"2024-12-15 13:55:55"
21231767;"Вход";"2024-12-15 13:55:56"
21231768;"Вход";"2024-12-15 13:55:59"
21231769;"Вход";"2024-12-15 13:56:00"
21231770;"Вход";"2024-12-15 13:56:04"
21231771;"Вход";"2024-12-15 13:56:18"
21231772;"Вход";"2024-12-15 13:56:19"
21231773;"Вход";"2024-12-15 13:56:25"
21231774;"Вход";"2024-12-15 13:56:26"
21231775;"Вход";"2024-12-15 13:56:26"
21231776;"Вход";"2024-12-15 13:56:27"
21231777;"Вход";"2024-12-15 13:56:28"
21231778;"Вход";"2024-12-15 13:56:30"
21231779;"Вход";"2024-12-15 13:56:31"
21231782;"Вход";"2024-12-15 13:56:39"
21231783;"Вход";"2024-12-15 13:56:40"
21231784;"Вход";"2024-12-15 13:56:43"
21231787;"Вход";"2024-12-15 13:56:43"
21231788;"Вход";"2024-12-15 13:56:59"
21231789;"Вход";"2024-12-15 13:56:59"
21231790;"Вход";"2024-12-15 13:57:05"
21231791;"Вход";"2024-12-15 13:57:05"
21231792;"Вход";"2024-12-15 13:57:07"
21231793;"Вход";"2024-12-15 13:57:07"
21231794;"Вход";"2024-12-15 13:57:10"
21231795;"Вход";"2024-12-15 13:57:10"
21231796;"Выход";"2024-12-15 13:57:12"
21231797;"Вход";"2024-12-15 13:57:12"
21231798;"Вход";"2024-12-15 13:57:13"
21231799;"Вход";"2024-12-15 13:57:13"
21231802;"Вход";"2024-12-15 13:57:14"
21231803;"Вход";"2024-12-15 13:57:15"
21231804;"Вход";"2024-12-15 13:57:17"
21231805;"Вход";"2024-12-15 13:57:17"
21231808;"Вход";"2024-12-15 13:57:26"
21231809;"Вход";"2024-12-15 13:57:26"
21231810;"Вход";"2024-12-15 13:58:06"
21231811;"Выход";"2024-12-15 13:58:38"
21231812;"Выход";"2024-12-15 13:58:32"
21231813;"Вход";"2024-12-15 13:58:38"
21231814;"Вход";"2024-12-15 13:58:39"
21231815;"Вход";"2024-12-15 13:58:40"
21231816;"Вход";"2024-12-15 13:58:39"
21231817;"Выход";"2024-12-15 13:58:45"
21231818;"Выход";"2024-12-15 13:58:58"
21231819;"Вход";"2024-12-15 13:58:58"
21231820;"Вход";"2024-12-15 13:58:58"
21231821;"Вход";"2024-12-15 13:59:00"
21231822;"Вход";"2024-12-15 13:59:00"
21231823;"Выход";"2024-12-15 13:59:19"
21231824;"Выход";"2024-12-15 13:59:17"
21231825;"Выход";"2024-12-15 13:59:18"
21231826;"Выход";"2024-12-15 13:59:20"
21231827;"Выход";"2024-12-15 13:59:18"
21231828;"Вход";"2024-12-15 13:59:21"
21231829;"Вход";"2024-12-15 13:59:22"
21231830;"Выход";"2024-12-15 13:59:44"
21231831;"Вход";"2024-12-15 13:59:50"
21231832;"Вход";"2024-12-15 13:59:51"
21231833;"Выход";"2024-12-15 14:00:22"
21231834;"Выход";"2024-12-15 14:00:27"
21231835;"Выход";"2024-12-15 14:00:28"
21231838;"Вход";"2024-12-15 14:00:31"
21231839;"Вход";"2024-12-15 14:00:43"
21231840;"Вход";"2024-12-15 14:00:43"
21231841;"Выход";"2024-12-15 14:00:48"
21231842;"Выход";"2024-12-15 14:00:48"
21231843;"Выход";"2024-12-15 14:00:47"
21231844;"Выход";"2024-12-15 14:00:49"
21231845;"Выход";"2024-12-15 14:00:49"
21231846;"Выход";"2024-12-15 14:00:55"
21231847;"Выход";"2024-12-15 14:01:00"
21231848;"Выход";"2024-12-15 14:00:56"
21231849;"Выход";"2024-12-15 14:00:56"
21231850;"Выход";"2024-12-15 14:00:57"
21231851;"Выход";"2024-12-15 14:01:03"
21231852;"Выход";"2024-12-15 14:01:01"
21231853;"Выход";"2024-12-15 14:01:05"
21231854;"Выход";"2024-12-15 14:01:05"
21231855;"Выход";"2024-12-15 14:01:05"
21231856;"Выход";"2024-12-15 14:01:05"
21231857;"Вход";"2024-12-15 14:02:01"
21231858;"Вход";"2024-12-15 14:02:02"
21231859;"Вход";"2024-12-15 14:02:13"
21231860;"Выход";"2024-12-15 14:02:14"
21231861;"Выход";"2024-12-15 14:02:23"
21231862;"Вход";"2024-12-15 14:02:23"
21231863;"Выход";"2024-12-15 14:02:33"
21231864;"Выход";"2024-12-15 14:02:23"
21231865;"Вход";"2024-12-15 14:02:24"
21231866;"Выход";"2024-12-15 14:02:35"
21231867;"Выход";"2024-12-15 14:02:33"
21231868;"Выход";"2024-12-15 14:02:35"
21231869;"Выход";"2024-12-15 14:02:38"
21231870;"Вход";"2024-12-15 14:02:39"
21231871;"Вход";"2024-12-15 14:02:39"
